"Series_reference","Period","Type","Data_value","Lower_CI","Upper_CI","Units","Indicator","Cause","Validation","Population","Age","Severity"
"W_M15","2006","Single year","393","354.145227879541","431.854772120459","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2007","Single year","421","380.784901299235","461.215098700764","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2008","Single year","366","328.503681135689","403.49631886431","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2009","Single year","384","345.592706589157","422.407293410842","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2010","Single year","375","337.04546064355","412.954539356449","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2011","Single year","284","250.970099832468","317.029900167532","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2012","Single year","308","273.602771670179","342.39722832982","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2013","Single year","253","221.824864368609","284.17513563139","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2014","Single year","293","259.450820658868","326.549179341131","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2015","Single year","319","283.993923901679","354.00607609832","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2016","Single year","327","291.557694285402","362.442305714597","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M15","2017","Single year","378","339.893944913932","416.106055086067","Injuries","Number","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2000","Single year","12.0193456955583","10.9217656120911","13.1169257790255","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2001","Single year","11.7846677050218","10.7011592563186","12.8681761537251","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2002","Single year","10.2763479503091","9.27535019012778","11.2773457104904","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2003","Single year","11.4457382625319","10.4009183553813","12.4905581696825","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2004","Single year","10.6033233297813","9.60679634891877","11.5998503106438","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2005","Single year","9.73711463229824","8.78850364172175","10.6857256228747","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2006","Single year","9.32147241495337","8.3990209856486","10.2439238442581","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2007","Single year","9.92078332377328","8.97157667805489","10.8699899694916","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2008","Single year","8.54000238981907","7.66282194127106","9.41718283836708","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2009","Single year","8.88482075698022","7.99245143511606","9.77719007884437","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2010","Single year","8.46513424150277","7.60496702508363","9.3253014579219","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2011","Single year","6.3436866460563","5.60187148452211","7.08550180759048","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2012","Single year","6.86940142288497","6.0966736760841","7.64212916968584","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2013","Single year","5.49281774570261","4.81058889921385","6.17504659219137","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2014","Single year","6.29940518792138","5.57011156868905","7.02869880715371","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2015","Single year","6.6667692824897","5.9267822704218","7.4067562945576","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2016","Single year","6.82944009426541","6.07974253232211","7.57913765620871","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M16","2017","Single year","7.5270878957073","6.75765363966729","8.29652215174731","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2001","Single year","12.4113475177305","11.2709366988794","13.5517583365815","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2002","Single year","10.6860158311345","9.64528985947371","11.7267418027954","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2003","Single year","11.7872666837126","10.7112704832445","12.8632628841806","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2004","Single year","10.8047690014903","9.78941157668477","11.8201264262958","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2005","Single year","9.95575221238938","8.98614763210555","10.9253567926732","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2006","Single year","9.67265567314792","8.71634821263945","10.6289631336563","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2007","Single year","10.2035870092098","9.22891181045166","11.1782622079681","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2008","Single year","8.99705014749262","8.07531172899925","9.918788565986","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2009","Single year","9.44881889763779","8.50375754402454","10.393880251251","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2010","Single year","9.23190546528803","8.2975248804419","10.1662860501341","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2011","Single year","7.06995270102066","6.24769977178162","7.89220563025969","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2012","Single year","7.65217391304348","6.79758438932123","8.50676343676572","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2013","Single year","6.1873318659819","5.42491720148225","6.94974653048155","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2014","Single year","6.97287006187529","6.17446027270035","7.77127985105024","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2015","Single year","7.32659623334864","6.52259816035092","8.13059430634636","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M17","2016","Single year","7.17734855136084","6.39942261381481","7.95527448890687","Per billion km","Rate per billion km","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2001","Single year","1.6504523327602","1.49880129780298","1.80210336771743","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2002","Single year","1.42232074280964","1.28379894380938","1.56084254180989","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2003","Single year","1.55329520965105","1.41150324136554","1.69508717793655","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2004","Single year","1.4085797727297","1.27621119266336","1.54094835279603","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2005","Single year","1.26391318757657","1.14081892110514","1.387007454048","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2006","Single year","1.19725453997093","1.07888545009624","1.31562362984563","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2007","Single year","1.25357163700376","1.13382696453206","1.37331630947546","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2008","Single year","1.07793404221731","0.96750082210344","1.18836726233118","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2009","Single year","1.1324771137877","1.0192078929796","1.24574633459579","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2010","Single year","1.09858206744942","0.98739226394195","1.20977187095688","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2011","Single year","0.83328247571744","0.73636966943469","0.93019528200019","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2012","Single year","0.8902881700936","0.79086139909994","0.98971494108726","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
"W_M18","2013","Single year","0.71367117530077","0.62573127140268","0.80161107919885","Per thousand registered vehicles","Rate per thousand registered vehicles","Motor vehicle traffic crashes","Provisional","Whole pop","All ages","Fatal"
